Order ID,Product,Quantity Ordered,Price Each,Order Date,Purchase Address
141507,AAA Batteries (4-pack),2,2.99,01/27/19 12:05,"665 12th St, Dallas, TX 75001"
141508,Macbook Pro Laptop,1,1700,01/27/19 20:28,"11 7th St, Boston, MA 02215"
141509,Lightning Charging Cable,1,14.95,01/17/19 10:21,"562 Main St, Los Angeles, CA 90001"
141510,iPhone,1,700,01/10/19 17:10,"503 Elm St, Austin, TX 73301"
141511,iPhone,1,700,01/29/19 15:30,"783 11th St, San Francisco, CA 94016"
141512,Wired Headphones,2,11.99,01/05/19 21:38,"748 13th St, Boston, MA 02215"
141513,Wired Headphones,1,11.99,01/18/19 11:54,"343 4th St, Boston, MA 02215"
141514,USB-C Charging Cable,1,11.95,01/29/19 15:07,"420 North St, Boston, MA 02215"
141515,Flatscreen TV,1,300,01/04/19 15:51,"632 Washington St, San Francisco, CA 94016"
141516,Lightning Charging Cable,1,14.95,01/13/19 14:18,"6 Jefferson St, Boston, MA 02215"
141517,20in Monitor,1,109.99,01/16/19 19:23,"325 Jefferson St, Portland, OR 97035"
141518,USB-C Charging Cable,2,11.95,01/12/19 08:58,"146 Dogwood St, New York City, NY 10001"
141519,Lightning Charging Cable,1,14.95,01/06/19 00:00,"706 7th St, Atlanta, GA 30301"
141520,USB-C Charging Cable,1,11.95,01/12/19 16:25,"382 Forest St, Los Angeles, CA 90001"
141521,Lightning Charging Cable,1,14.95,01/30/19 18:10,"13 Chestnut St, San Francisco, CA 94016"
141522,Lightning Charging Cable,1,14.95,01/31/19 18:40,"163 Washington St, Atlanta, GA 30301"
141523,AA Batteries (4-pack),1,3.84,01/19/19 23:09,"377 12th St, Boston, MA 02215"
141524,Apple Airpods Headphones,1,150,01/04/19 16:05,"763 Chestnut St, San Francisco, CA 94016"
141525,Wired Headphones,1,11.99,01/06/19 13:50,"95 10th St, Atlanta, GA 30301"
141526,Lightning Charging Cable,1,14.95,01/24/19 12:43,"482 Spruce St, Los Angeles, CA 90001"
Order ID,Product,Quantity Ordered,Price Each,Order Date,Purchase Address
141527,USB-C Charging Cable,1,11.95,01/19/19 15:22,"85 Lake St, Los Angeles, CA 90001"
141528,Bose SoundSport Headphones,1,99.99,01/28/19 18:54,"458 North St, Portland, ME 04101"
141529,USB-C Charging Cable,1,11.95,01/23/19 22:04,"685 Dogwood St, San Francisco, CA 94016"
141530,AA Batteries (4-pack),1,3.84,01/22/19 19:21,"462 Hill St, New York City, NY 10001"
141531,Lightning Charging Cable,1,14.95,01/26/19 14:50,"361 Johnson St, San Francisco, CA 94016"
141532,Apple Airpods Headphones,1,150,01/06/19 18:08,"8 Adams St, New York City, NY 10001"
141533,Apple Airpods Headphones,1,150,01/09/19 04:25,"261 Elm St, Boston, MA 02215"
141534,Lightning Charging Cable,1,14.95,01/19/19 21:43,"726 1st St, Dallas, TX 75001"
141535,Wired Headphones,1,11.99,01/02/19 21:53,"848 Sunset St, Atlanta, GA 30301"
141535,ThinkPad Laptop,1,999.99,01/02/19 21:53,"848 Sunset St, Atlanta, GA 30301"
141536,Lightning Charging Cable,2,14.95,01/02/19 22:34,"766 Park St, New York City, NY 10001"
141537,Apple Airpods Headphones,1,150,01/24/19 13:16,"92 1st St, Austin, TX 73301"
141538,USB-C Charging Cable,1,11.95,01/11/19 19:20,"281 Pine St, Boston, MA 02215"
141539,Bose SoundSport Headphones,1,99.99,01/27/19 17:51,"512 Johnson St, Los Angeles, CA 90001"
141540,Lightning Charging Cable,1,14.95,01/03/19 12:34,"44 10th St, Los Angeles, CA 90001"
141541,Bose SoundSport Headphones,1,99.99,01/28/19 09:18,"934 Wilson St, Los Angeles, CA 90001"
141542,Lightning Charging Cable,1,14.95,01/01/19 11:12,"679 Ridge St, New York City, NY 10001"
141543,AAA Batteries (4-pack),1,2.99,01/15/19 09:10,"257 Maple St, Seattle, WA 98101"
141544,Bose SoundSport Headphones,1,99.99,01/01/19 11:01,"859 Sunset St, Austin, TX 73301"
141545,LG Washing Machine,1,600.0,01/18/19 20:36,"22 Willow St, New York City, NY 10001"
141546,Apple Airpods Headphones,1,150,01/06/19 07:37,"388 Cedar St, New York City, NY 10001"
141547,Macbook Pro Laptop,1,1700,01/03/19 09:47,"843 Madison St, Seattle, WA 98101"
141548,Wired Headphones,1,11.99,01/22/19 19:00,"203 Forest St, New York City, NY 10001"
141549,iPhone,1,700,01/09/19 23:41,"393 River St, Dallas, TX 75001"
141550,Apple Airpods Headphones,1,150,01/13/19 13:51,"763 1st St, San Francisco, CA 94016"
141551,Lightning Charging Cable,1,14.95,01/17/19 18:53,"949 Lakeview St, Los Angeles, CA 90001"
141552,Wired Headphones,1,11.99,01/04/19 01:14,"686 Highland St, New York City, NY 10001"
141553,ThinkPad Laptop,1,999.99,01/23/19 10:21,"415 Cedar St, Los Angeles, CA 90001"
141554,Lightning Charging Cable,1,14.95,01/27/19 08:18,"898 5th St, Dallas, TX 75001"
141555,Lightning Charging Cable,1,14.95,01/27/19 13:56,"977 5th St, Seattle, WA 98101"
141556,Bose SoundSport Headphones,1,99.99,01/29/19 09:36,"308 Walnut St, Portland, OR 97035"
141557,AAA Batteries (4-pack),2,2.99,01/03/19 17:26,"734 Center St, Atlanta, GA 30301"
141558,Lightning Charging Cable,1,14.95,01/21/19 15:47,"883 Madison St, Los Angeles, CA 90001"
141559,iPhone,1,700,01/01/19 12:17,"141 Lincoln St, Los Angeles, CA 90001"
141560,USB-C Charging Cable,1,11.95,01/05/19 18:40,"354 Spruce St, Austin, TX 73301"
141561,Wired Headphones,1,11.99,01/17/19 21:53,"925 Lakeview St, Atlanta, GA 30301"
141562,ThinkPad Laptop,1,999.99,01/22/19 16:10,"244 10th St, Austin, TX 73301"
141563,AAA Batteries (4-pack),1,2.99,01/02/19 06:44,"787 Elm St, Boston, MA 02215"
141564,Bose SoundSport Headphones,1,99.99,01/04/19 20:23,"189 Jefferson St, New York City, NY 10001"
141565,AA Batteries (4-pack),1,3.84,01/26/19 11:34,"550 Willow St, Los Angeles, CA 90001"
141566,Wired Headphones,2,11.99,01/17/19 07:13,"242 Maple St, Boston, MA 02215"
141567,Lightning Charging Cable,1,14.95,01/31/19 10:49,"618 10th St, San Francisco, CA 94016"
141568,ThinkPad Laptop,1,999.99,01/05/19 14:46,"774 Sunset St, Boston, MA 02215"
141569,Google Phone,1,600,01/12/19 12:09,"569 8th St, Portland, OR 97035"
141570,AAA Batteries (4-pack),2,2.99,01/07/19 10:13,"700 Madison St, Portland, OR 97035"
141571,Bose SoundSport Headphones,1,99.99,01/31/19 08:33,"369 Willow St, Los Angeles, CA 90001"
141572,Apple Airpods Headphones,1,150,01/01/19 11:06,"579 Sunset St, San Francisco, CA 94016"
141573,Vareebadd Phone,1,400,01/04/19 09:56,"5 Madison St, Seattle, WA 98101"
141573,USB-C Charging Cable,1,11.95,01/04/19 09:56,"5 Madison St, Seattle, WA 98101"
141574,34in Ultrawide Monitor,1,379.99,01/27/19 09:01,"702 Ridge St, Portland, OR 97035"
141575,Wired Headphones,2,11.99,01/14/19 20:55,"224 Johnson St, Boston, MA 02215"
141576,USB-C Charging Cable,1,11.95,01/04/19 20:10,"125 Madison St, San Francisco, CA 94016"
141577,USB-C Charging Cable,1,11.95,01/12/19 15:17,"897 Hickory St, San Francisco, CA 94016"
141578,Lightning Charging Cable,1,14.95,01/10/19 19:17,"286 14th St, Austin, TX 73301"
141579,Wired Headphones,1,11.99,01/06/19 13:14,"634 Main St, San Francisco, CA 94016"
141580,Wired Headphones,1,11.99,01/27/19 19:52,"734 Sunset St, New York City, NY 10001"
141581,Wired Headphones,1,11.99,01/13/19 02:59,"181 10th St, Boston, MA 02215"
141582,AAA Batteries (4-pack),2,2.99,01/02/19 19:02,"818 11th St, Portland, OR 97035"
141583,Lightning Charging Cable,2,14.95,01/09/19 10:43,"866 Dogwood St, Dallas, TX 75001"
141584,Flatscreen TV,1,300,01/15/19 15:34,"220 Jackson St, Atlanta, GA 30301"
141585,Wired Headphones,1,11.99,01/24/19 14:57,"882 Center St, Boston, MA 02215"
141586,AA Batteries (4-pack),4,3.84,01/16/19 15:08,"928 11th St, San Francisco, CA 94016"
141587,AAA Batteries (4-pack),1,2.99,01/21/19 15:00,"161 Washington St, Boston, MA 02215"
141588,Lightning Charging Cable,1,14.95,01/20/19 22:41,"577 Hickory St, Seattle, WA 98101"
141589,AA Batteries (4-pack),2,3.84,01/30/19 19:41,"875 11th St, Dallas, TX 75001"
141590,iPhone,1,700,01/26/19 15:22,"265 Walnut St, Seattle, WA 98101"
141591,Bose SoundSport Headphones,1,99.99,01/16/19 08:47,"991 Sunset St, Los Angeles, CA 90001"
141592,AA Batteries (4-pack),2,3.84,01/02/19 07:27,"182 Wilson St, Boston, MA 02215"
141593,Apple Airpods Headphones,1,150,01/02/19 12:51,"970 12th St, Atlanta, GA 30301"
141594,AAA Batteries (4-pack),1,2.99,01/19/19 20:33,"373 Walnut St, San Francisco, CA 94016"
141595,Bose SoundSport Headphones,1,99.99,01/13/19 13:45,"735 4th St, San Francisco, CA 94016"
141596,AA Batteries (4-pack),3,3.84,01/28/19 13:13,"435 Meadow St, Los Angeles, CA 90001"
141597,Wired Headphones,1,11.99,01/29/19 00:59,"237 7th St, Austin, TX 73301"
141598,USB-C Charging Cable,1,11.95,01/21/19 17:37,"275 Hickory St, New York City, NY 10001"
141599,Bose SoundSport Headphones,1,99.99,01/19/19 22:46,"29 Johnson St, San Francisco, CA 94016"
141599,USB-C Charging Cable,1,11.95,01/19/19 22:46,"29 Johnson St, San Francisco, CA 94016"
141600,AA Batteries (4-pack),1,3.84,01/30/19 21:58,"21 Church St, New York City, NY 10001"
141601,AA Batteries (4-pack),1,3.84,01/20/19 09:03,"502 Sunset St, Dallas, TX 75001"
141602,Lightning Charging Cable,1,14.95,01/01/19 12:42,"402 Center St, Los Angeles, CA 90001"
141603,34in Ultrawide Monitor,1,379.99,01/29/19 17:18,"664 Dogwood St, Portland, OR 97035"
141604,Wired Headphones,1,11.99,01/10/19 13:25,"496 Park St, Portland, OR 97035"
141605,ThinkPad Laptop,1,999.99,01/24/19 13:30,"447 13th St, Dallas, TX 75001"
141606,AA Batteries (4-pack),1,3.84,01/29/19 14:42,"619 9th St, San Francisco, CA 94016"
141607,AAA Batteries (4-pack),1,2.99,01/12/19 21:35,"153 River St, Los Angeles, CA 90001"
141608,Bose SoundSport Headphones,1,99.99,01/22/19 17:14,"915 Lake St, Atlanta, GA 30301"
141609,Apple Airpods Headphones,1,150,01/22/19 13:19,"484 Pine St, San Francisco, CA 94016"
141610,AAA Batteries (4-pack),1,2.99,01/25/19 18:15,"93 Jackson St, Seattle, WA 98101"
141611,USB-C Charging Cable,1,11.95,01/11/19 16:40,"930 Elm St, Dallas, TX 75001"
141612,Lightning Charging Cable,1,14.95,01/04/19 18:07,"775 South St, Los Angeles, CA 90001"
141613,iPhone,1,700,01/28/19 13:21,"507 South St, Dallas, TX 75001"
141614,Apple Airpods Headphones,1,150,01/16/19 20:48,"579 Willow St, San Francisco, CA 94016"
141615,USB-C Charging Cable,1,11.95,01/08/19 15:28,"66 Lincoln St, San Francisco, CA 94016"
,,,,,
141616,iPhone,1,700,01/21/19 06:58,"717 River St, San Francisco, CA 94016"
141617,20in Monitor,1,109.99,01/29/19 18:55,"543 12th St, Los Angeles, CA 90001"
141618,Apple Airpods Headphones,1,150,01/23/19 06:37,"646 Church St, San Francisco, CA 94016"
141619,AA Batteries (4-pack),1,3.84,01/11/19 18:47,"370 Willow St, San Francisco, CA 94016"
141620,Flatscreen TV,1,300,01/11/19 20:34,"681 Cherry St, New York City, NY 10001"
141621,Bose SoundSport Headphones,1,99.99,01/02/19 19:51,"220 Walnut St, New York City, NY 10001"
141622,Wired Headphones,1,11.99,01/24/19 16:35,"142 North St, Dallas, TX 75001"
141623,Lightning Charging Cable,1,14.95,01/13/19 13:47,"814 12th St, New York City, NY 10001"
141624,USB-C Charging Cable,1,11.95,01/01/19 12:07,"250 13th St, New York City, NY 10001"
141625,Macbook Pro Laptop,1,1700,01/29/19 00:12,"980 Main St, Los Angeles, CA 90001"
141626,34in Ultrawide Monitor,1,379.99,01/28/19 17:26,"812 Church St, Boston, MA 02215"
141627,ThinkPad Laptop,1,999.99,01/18/19 20:10,"263 North St, Los Angeles, CA 90001"
141628,Bose SoundSport Headphones,1,99.99,01/31/19 09:03,"913 Lakeview St, Dallas, TX 75001"
141629,AAA Batteries (4-pack),1,2.99,01/03/19 11:21,"894 Ridge St, San Francisco, CA 94016"
141630,ThinkPad Laptop,1,999.99,01/25/19 20:38,"298 Adams St, San Francisco, CA 94016"
141631,USB-C Charging Cable,1,11.95,01/22/19 09:06,"142 Dogwood St, Austin, TX 73301"
141632,27in 4K Gaming Monitor,1,389.99,01/07/19 16:39,"363 Sunset St, Los Angeles, CA 90001"
141633,34in Ultrawide Monitor,1,379.99,01/16/19 16:45,"708 Dogwood St, Seattle, WA 98101"
141634,Bose SoundSport Headphones,1,99.99,01/14/19 14:57,"265 Dogwood St, San Francisco, CA 94016"
141635,ThinkPad Laptop,1,999.99,01/21/19 08:18,"933 2nd St, San Francisco, CA 94016"
141636,27in FHD Monitor,1,149.99,01/13/19 16:45,"603 7th St, Atlanta, GA 30301"
141637,LG Dryer,1,600.0,01/06/19 11:13,"229 Jefferson St, New York City, NY 10001"
141638,Lightning Charging Cable,1,14.95,01/04/19 15:10,"195 12th St, Boston, MA 02215"
141639,iPhone,1,700,01/10/19 10:05,"36 11th St, Atlanta, GA 30301"
141640,iPhone,1,700,01/17/19 09:36,"859 Center St, New York City, NY 10001"
141641,USB-C Charging Cable,1,11.95,01/16/19 20:38,"887 5th St, Los Angeles, CA 90001"
141642,20in Monitor,1,109.99,01/23/19 12:37,"493 Elm St, San Francisco, CA 94016"
141643,USB-C Charging Cable,1,11.95,01/06/19 19:33,"277 Hickory St, San Francisco, CA 94016"
141644,Lightning Charging Cable,1,14.95,01/15/19 00:08,"423 Elm St, Austin, TX 73301"
141645,Apple Airpods Headphones,1,150,01/18/19 17:57,"923 13th St, San Francisco, CA 94016"
141646,Wired Headphones,1,11.99,01/11/19 19:28,"861 Walnut St, Dallas, TX 75001"
141647,Lightning Charging Cable,1,14.95,01/25/19 01:38,"460 1st St, Atlanta, GA 30301"
141648,USB-C Charging Cable,1,11.95,01/14/19 02:19,"492 12th St, San Francisco, CA 94016"
141649,Google Phone,1,600,01/31/19 00:46,"157 Adams St, San Francisco, CA 94016"
141649,Wired Headphones,1,11.99,01/31/19 00:46,"157 Adams St, San Francisco, CA 94016"
141650,Wired Headphones,1,11.99,01/11/19 00:24,"23 1st St, San Francisco, CA 94016"
141651,Bose SoundSport Headphones,1,99.99,01/06/19 12:48,"205 Forest St, San Francisco, CA 94016"
141652,Macbook Pro Laptop,1,1700,01/16/19 14:20,"986 Center St, Seattle, WA 98101"
141653,Bose SoundSport Headphones,1,99.99,01/30/19 15:37,"702 Cherry St, Portland, ME 04101"
141654,Lightning Charging Cable,1,14.95,01/10/19 17:27,"707 Washington St, Los Angeles, CA 90001"
141655,LG Washing Machine,1,600.0,01/29/19 20:19,"303 Lake St, Boston, MA 02215"
141656,Apple Airpods Headphones,1,150,01/24/19 23:02,"964 Maple St, Seattle, WA 98101"
141657,AAA Batteries (4-pack),1,2.99,01/13/19 11:11,"259 Washington St, San Francisco, CA 94016"
141658,Wired Headphones,1,11.99,01/18/19 14:26,"714 9th St, Boston, MA 02215"
141659,20in Monitor,1,109.99,01/15/19 17:56,"997 13th St, Dallas, TX 75001"
141660,34in Ultrawide Monitor,1,379.99,01/12/19 12:35,"597 5th St, Boston, MA 02215"
141661,34in Ultrawide Monitor,1,379.99,01/24/19 10:18,"588 10th St, Los Angeles, CA 90001"
141662,Flatscreen TV,1,300,01/11/19 09:20,"847 Dogwood St, Boston, MA 02215"
141663,AAA Batteries (4-pack),1,2.99,01/30/19 14:14,"447 1st St, Atlanta, GA 30301"
141664,Lightning Charging Cable,1,14.95,01/27/19 16:59,"570 Cherry St, Boston, MA 02215"
141665,LG Washing Machine,1,600.0,01/08/19 17:18,"916 Lake St, Dallas, TX 75001"
141666,27in 4K Gaming Monitor,1,389.99,01/20/19 22:56,"658 8th St, Los Angeles, CA 90001"
141667,USB-C Charging Cable,1,11.95,01/28/19 14:54,"893 Walnut St, Los Angeles, CA 90001"
141668,Wired Headphones,2,11.99,01/03/19 16:30,"285 Ridge St, San Francisco, CA 94016"
141669,iPhone,1,700,01/29/19 08:58,"302 7th St, San Francisco, CA 94016"
141670,Apple Airpods Headphones,1,150,01/26/19 20:16,"95 South St, Seattle, WA 98101"
141671,AA Batteries (4-pack),1,3.84,01/30/19 12:18,"199 Hickory St, New York City, NY 10001"
141672,AAA Batteries (4-pack),1,2.99,01/28/19 17:22,"534 Park St, Seattle, WA 98101"
141673,Apple Airpods Headphones,1,150,01/13/19 09:58,"251 Main St, San Francisco, CA 94016"
141674,Wired Headphones,1,11.99,01/06/19 12:27,"966 Sunset St, New York City, NY 10001"
141675,Wired Headphones,1,11.99,01/09/19 17:22,"546 Adams St, New York City, NY 10001"
141676,AA Batteries (4-pack),1,3.84,01/25/19 21:41,"743 Church St, New York City, NY 10001"
141677,AA Batteries (4-pack),1,3.84,01/01/19 08:33,"892 Highland St, Atlanta, GA 30301"
141678,iPhone,1,700,01/15/19 15:48,"848 Willow St, Seattle, WA 98101"
141679,AAA Batteries (4-pack),1,2.99,01/15/19 12:31,"427 Church St, New York City, NY 10001"
141680,Bose SoundSport Headphones,1,99.99,01/30/19 21:30,"568 Park St, Los Angeles, CA 90001"
141681,34in Ultrawide Monitor,1,379.99,01/26/19 23:45,"642 North St, Dallas, TX 75001"
141682,AA Batteries (4-pack),1,3.84,01/09/19 13:41,"443 Ridge St, New York City, NY 10001"
141683,27in FHD Monitor,1,149.99,01/06/19 00:05,"173 West St, Los Angeles, CA 90001"
141684,USB-C Charging Cable,1,11.95,01/13/19 11:18,"284 Lincoln St, Atlanta, GA 30301"
141685,USB-C Charging Cable,1,11.95,01/17/19 14:37,"256 Highland St, San Francisco, CA 94016"
141686,Apple Airpods Headphones,1,150,01/08/19 11:09,"217 Lakeview St, San Francisco, CA 94016"
141687,Vareebadd Phone,1,400,01/05/19 21:40,"936 Jefferson St, New York City, NY 10001"
141687,Wired Headphones,1,11.99,01/05/19 21:40,"936 Jefferson St, New York City, NY 10001"
141688,Bose SoundSport Headphones,1,99.99,01/30/19 12:34,"431 14th St, Los Angeles, CA 90001"
141689,AA Batteries (4-pack),2,3.84,01/03/19 14:37,"978 Ridge St, Dallas, TX 75001"
141690,Bose SoundSport Headphones,1,99.99,01/18/19 19:46,"463 River St, San Francisco, CA 94016"
141691,AAA Batteries (4-pack),1,2.99,01/02/19 22:11,"914 9th St, Boston, MA 02215"
141692,34in Ultrawide Monitor,1,379.99,01/31/19 14:19,"692 Lakeview St, Los Angeles, CA 90001"
141693,34in Ultrawide Monitor,1,379.99,01/19/19 17:06,"134 1st St, Boston, MA 02215"
141694,Wired Headphones,1,11.99,01/21/19 18:44,"641 Maple St, Dallas, TX 75001"
141695,20in Monitor,1,109.99,01/18/19 16:00,"183 Ridge St, Los Angeles, CA 90001"
141696,AAA Batteries (4-pack),1,2.99,01/14/19 19:04,"9 Washington St, Atlanta, GA 30301"
141697,Lightning Charging Cable,1,14.95,01/18/19 10:42,"679 Cedar St, Dallas, TX 75001"
141698,Lightning Charging Cable,1,14.95,01/14/19 15:20,"28 9th St, Boston, MA 02215"
141699,Wired Headphones,1,11.99,01/27/19 21:56,"73 South St, San Francisco, CA 94016"
141700,AA Batteries (4-pack),1,3.84,01/11/19 22:01,"734 6th St, Seattle, WA 98101"
141701,27in FHD Monitor,1,149.99,01/09/19 13:12,"52 Cedar St, San Francisco, CA 94016"
141702,AA Batteries (4-pack),2,3.84,01/29/19 09:31,"282 Willow St, Los Angeles, CA 90001"
141703,Wired Headphones,1,11.99,01/26/19 20:19,"868 Washington St, San Francisco, CA 94016"
141704,Bose SoundSport Headphones,1,99.99,01/28/19 14:42,"543 8th St, New York City, NY 10001"
141705,Wired Headphones,1,11.99,01/23/19 16:11,"686 Park St, Seattle, WA 98101"
141706,Bose SoundSport Headphones,1,99.99,01/02/19 14:41,"434 Center St, San Francisco, CA 94016"
141707,USB-C Charging Cable,2,11.95,01/26/19 04:05,"524 Washington St, San Francisco, CA 94016"
141708,AAA Batteries (4-pack),1,2.99,01/04/19 21:41,"1 13th St, Los Angeles, CA 90001"
141709,AA Batteries (4-pack),1,3.84,01/25/19 13:15,"351 13th St, San Francisco, CA 94016"
141710,AA Batteries (4-pack),1,3.84,01/25/19 18:13,"679 1st St, Los Angeles, CA 90001"
141711,Lightning Charging Cable,1,14.95,01/04/19 21:00,"550 6th St, Boston, MA 02215"
141712,AA Batteries (4-pack),1,3.84,01/24/19 14:35,"251 Madison St, Austin, TX 73301"
141712,Lightning Charging Cable,1,14.95,01/24/19 14:35,"251 Madison St, Austin, TX 73301"
141713,USB-C Charging Cable,1,11.95,01/30/19 18:56,"345 2nd St, Los Angeles, CA 90001"
141714,AAA Batteries (4-pack),2,2.99,01/08/19 23:55,"233 Center St, Los Angeles, CA 90001"
141715,iPhone,1,700,01/12/19 20:26,"337 Cedar St, Portland, OR 97035"
141716,Apple Airpods Headphones,1,150,01/04/19 11:04,"869 Hill St, San Francisco, CA 94016"
141717,USB-C Charging Cable,1,11.95,01/06/19 09:45,"667 River St, Los Angeles, CA 90001"
141718,Apple Airpods Headphones,1,150,01/26/19 15:45,"971 Center St, Boston, MA 02215"
141719,Wired Headphones,1,11.99,01/24/19 19:04,"33 Johnson St, Los Angeles, CA 90001"
141720,AAA Batteries (4-pack),3,2.99,01/19/19 14:49,"842 5th St, San Francisco, CA 94016"
141721,27in FHD Monitor,1,149.99,01/09/19 09:05,"217 West St, Los Angeles, CA 90001"
141722,Flatscreen TV,1,300,01/09/19 16:47,"422 14th St, Los Angeles, CA 90001"
141723,AAA Batteries (4-pack),1,2.99,01/27/19 00:34,"789 Lincoln St, Boston, MA 02215"
141724,Apple Airpods Headphones,2,150,01/03/19 14:00,"657 Lake St, Los Angeles, CA 90001"
141725,AAA Batteries (4-pack),2,2.99,01/30/19 19:09,"627 2nd St, Seattle, WA 98101"
141726,Wired Headphones,1,11.99,01/21/19 19:39,"950 Chestnut St, San Francisco, CA 94016"
141727,Flatscreen TV,1,300,01/12/19 20:53,"817 Lakeview St, New York City, NY 10001"
141728,27in 4K Gaming Monitor,1,389.99,01/27/19 19:36,"550 Spruce St, New York City, NY 10001"
141729,Apple Airpods Headphones,1,150,01/26/19 17:30,"573 North St, Los Angeles, CA 90001"
141730,Apple Airpods Headphones,1,150,01/27/19 15:31,"628 11th St, San Francisco, CA 94016"
141731,Apple Airpods Headphones,1,150,01/25/19 19:34,"900 1st St, Dallas, TX 75001"
141732,Lightning Charging Cable,1,14.95,01/22/19 09:02,"620 Chestnut St, San Francisco, CA 94016"
141733,AA Batteries (4-pack),1,3.84,01/25/19 22:19,"148 11th St, Atlanta, GA 30301"
141734,AA Batteries (4-pack),2,3.84,01/24/19 12:15,"3 13th St, Los Angeles, CA 90001"
141735,AA Batteries (4-pack),2,3.84,01/05/19 04:35,"751 Madison St, Los Angeles, CA 90001"
